Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S4_2427810	-2.3805E-2	0.03434	-9.6463E-3	-5.0264E-3	-7.1957E-3
S4_2427822	-5.4334E-3	-1.6394E-2	-3.6418E-3	0.00462	-1.3315E-2
S4_2441130	-7.9282E-3	-2.4986E-2	-2.6634E-3	0.00781	-7.9023E-3
S4_2588106	-1.948E-2	0.03677	-3.9891E-3	-2.037E-2	0.00728
S4_2588128	0.03394	0.01993	-1.8554E-2	0.01167	0.00818
S4_2588130	-1.8484E-2	0.04581	0.00104	-3.0826E-2	0.02979
S4_2588159	-1.6152E-2	-6.4699E-2	-2.6736E-2	0.017	-1.6879E-2
S4_2588255	-2.2269E-2	0.0295	7.3483E-4	-2.6926E-2	0.00301
S4_2588266	-2.5013E-2	0.03487	7.9378E-4	-4.111E-2	0.0081
S4_2588271	-2.3483E-2	0.03599	6.2113E-4	-4.445E-2	0.01264
S4_2588286	-3.0522E-2	-2.8114E-2	-2.2504E-2	-2.4122E-2	0.00624
S4_2588307	0.00529	0.02102	0.00112	0.00421	0.02573
S4_2588364	-5.091E-3	0.00519	-3.0216E-3	-1.5237E-3	-7.903E-3
S4_2588394	-1.7506E-3	0.00397	-1.2471E-3	5.8872E-4	-6.1116E-3
S4_2588454	3.4075E-4	0.02977	-9.1698E-3	0.00433	0.02091
S4_2588463	-4.0574E-6	0.02941	-8.8145E-3	0.00461	0.02082
S4_2588466	1.1302E-4	0.02929	-9.5318E-3	0.00327	0.02005
S4_2588475	-1.2739E-2	0.03243	-1.2258E-2	-1.1265E-2	0.04407
S4_2593763	-4.0952E-2	0.01271	-7.6177E-3	-1.0153E-2	0.00255
S4_2662829	-1.4895E-4	0.00717	0.03409	0.01274	0.01586
S4_2672060	-1.107E-3	-1.3474E-2	-4.7048E-3	0.01009	-2.6976E-3
S4_2719653	0.0011	0.01462	0.00991	-1.5577E-2	0.04845
S4_2719675	-3.0382E-3	0.0222	-1.1962E-2	0.01507	-2.081E-3
S4_2719681	-5.3468E-3	0.01551	-7.5439E-3	0.01735	-2.0882E-3
S4_2719713	-2.0068E-2	-2.9981E-2	-2.1469E-2	0.01386	0.01897
S4_2719728	-7.8234E-3	-3.8033E-2	-1.2455E-2	0.01765	0.02823
S4_2719737	-1.6216E-2	-4.5755E-2	-2.574E-2	0.02649	0.02601
S4_2719893	-1.4342E-3	0.00465	-3.2907E-3	0.00414	1.0985E-4
S4_2719896	-1.2777E-2	-5.2797E-2	-3.5414E-2	0.02167	0.01469
S4_2719911	-9.7347E-3	-1.7565E-2	-6.3794E-3	0.02023	-1.2833E-3
S4_2719923	-7.7069E-3	-6.4651E-2	-2.6178E-2	0.01646	0.00491
S4_2719967	-2.176E-3	-6.383E-2	-2.7168E-2	0.01283	0.01585
S4_2719975	-1.3882E-3	-6.5624E-2	-2.1348E-2	0.01553	0.01233
S4_2719976	-3.8294E-4	-6.4355E-2	-2.2178E-2	0.01461	0.01306
S4_2719977	-1.4116E-3	-6.385E-2	-2.2552E-2	0.01459	0.01397
S4_2719992	-1.1682E-3	-6.7065E-2	-2.5714E-2	0.01887	0.01092
S4_2720030	-6.8416E-3	0.03342	0.00593	9.2782E-4	0.00116
S4_2720048	0.00161	-5.9467E-2	-2.6994E-2	0.01385	0.00581
S4_2720086	-1.201E-2	-6.0879E-2	-2.2343E-2	0.00814	-4.9871E-3
S4_4051529	0.003	8.0526E-4	-7.4152E-3	-2.7159E-3	0.00951
S4_5136422	4.3396E-4	-3.9569E-3	0.00653	0.00568	-5.2404E-3
S4_5292133	-2.1674E-2	0.02524	-3.2491E-3	-1.5555E-2	-1.5075E-3
S4_5777372	-2.0372E-2	0.03143	-2.0199E-2	-2.9243E-3	0.01424
S4_5924252	-2.9344E-2	0.02895	0.02155	-1.7542E-2	0.06461
S4_5924261	-2.8384E-2	0.03044	0.02797	-2.1829E-2	0.06043
S4_5924282	0.02362	-4.6957E-3	-3.4863E-2	0.0194	0.01726
S4_5924285	-3.1443E-2	0.03547	0.02853	-2.3544E-2	0.05897
S4_5924389	0.00387	0.00362	0.03339	0.02627	0.01624
S4_5924398	-3.2943E-2	0.03308	0.03656	-2.271E-2	0.04921
S4_5924441	-2.8812E-2	0.03292	0.03769	-1.4149E-2	0.053
S4_6154429	0.00412	-2.2397E-3	0.01051	-1.0788E-2	-1.3267E-2
S4_6175069	-4.2192E-3	0.00709	-6.6521E-3	0.01401	0.03
S4_6278381	-2.0433E-2	0.04225	0.01969	0.03076	0.03021
S4_6278384	-1.973E-2	0.04341	0.02014	0.03014	0.0298
S4_6278407	-1.4518E-2	0.03468	0.01207	0.01653	0.00847
S4_6278413	-1.6152E-2	0.03787	0.01323	0.01879	0.01631
S4_6278426	-1.5872E-2	0.04046	0.00911	0.03133	0.0235
S4_6386001	0.00307	0.01019	0.02154	0.01052	0.04663
S4_6409499	-5.6711E-3	-1.6616E-2	4.5114E-4	0.00833	-1.5764E-2
S4_6409571	-8.759E-3	-2.2361E-2	-2.525E-3	0.00985	-1.5398E-2
S4_6838101	0.00892	-1.7214E-3	0.0048	-7.5912E-3	0.01056
S4_6838121	0.02637	0.01159	-3.1551E-2	0.00578	0.01994
S4_6906638	8.4182E-5	-2.351E-2	-8.9927E-3	0.00794	0.00253
S4_6906689	0.00289	0.003	0.03354	0.00462	0.03288
S4_6906702	0.00259	-1.5189E-2	0.02228	0.01018	0.04076
S4_7005977	-8.4322E-3	-2.4468E-2	0.01461	-3.065E-2	0.01284
S4_7009844	0.00473	0.01098	0.02076	0.02517	0.01121
S4_7009849	-2.7913E-3	-2.1757E-2	0.01317	0.03094	0.01675
S4_7009941	-4.8468E-3	-3.2754E-2	0.02457	0.03381	0.03221
S4_7010038	-2.0261E-2	0.03062	-4.9337E-3	-6.0776E-3	-9.4257E-3
S4_7024996	-9.2161E-3	-3.1732E-2	-3.3423E-3	0.01573	-7.6434E-3
S4_7157929	7.8355E-5	-4.5156E-2	0.00497	-3.4338E-2	0.04036
S4_7215847	-6.4656E-3	-1.1194E-2	-2.5335E-3	0.04593	0.01706
S4_7215902	0.01313	-2.3994E-4	-1.9532E-2	0.04481	0.0174
S4_7215910	-6.6227E-3	0.00226	0.01333	0.05342	0.01141
S4_7307104	0.00569	-6.9428E-3	-1.1164E-3	-1.2605E-2	0.0069
S4_7522645	-3.9494E-4	-5.2045E-3	-5.436E-3	-6.9087E-4	0.0018
S4_7602534	-1.1728E-2	-3.6358E-2	-1.9441E-2	0.0091	-4.1987E-3
S4_7602575	-1.1382E-2	-4.1574E-2	-1.9467E-2	0.00878	7.0345E-4
S4_7602587	-2.3736E-2	0.03323	0.00282	-2.9783E-2	0.0169
S4_7602670	0.03765	0.00236	-3.3046E-2	0.01373	0.00566
S4_7684327	0.03262	-7.6592E-3	-1.7659E-2	0.00302	0.00281
S4_7684554	0.00353	7.5638E-4	0.01086	-3.8205E-3	-3.2772E-2
S4_7859777	-4.6414E-3	-1.6644E-2	0.03149	0.02106	0.04636
S4_7859778	-3.4221E-3	-1.7886E-2	0.03031	0.02107	0.048
S4_7859788	-3.7872E-3	-1.7527E-2	0.02659	0.02112	0.05125
S4_7864748	-4.1132E-3	0.04339	-3.9744E-2	-1.1732E-2	0.01781
S4_7864790	0.02481	8.8312E-4	-2.6889E-2	1.6316E-4	0.02739
S4_7990616	-3.3888E-2	-4.3587E-3	-9.6976E-3	-3.7884E-2	0.01291
S4_7990641	-2.6778E-2	0.03702	-1.3728E-2	-4.0342E-3	-3.6989E-3
S4_7990651	0.00754	-4.3008E-3	0.01191	-3.4478E-2	0.02108
S4_8022168	0.00286	0.00801	0.00281	0.00103	-1.3326E-2
S4_8022169	0.00533	0.00853	0.00344	0.0016	-1.0055E-2
S4_8056691	-2.3439E-3	0.00546	0.01864	0.03448	0.0057
S4_8056692	-2.5196E-2	0.02395	-1.3712E-2	-7.5591E-3	-2.6715E-3
S4_8056713	-3.6451E-2	0.01589	0.00715	0.05128	0.01802
S4_8056715	-3.5522E-2	0.0159	0.00539	0.05098	0.01911
S4_8056732	-2.3119E-2	0.02118	-1.5482E-2	-5.7708E-3	0.00203
S4_8056748	0.03448	0.01218	-3.8837E-2	0.00234	0.0014
S4_8056873	-2.4228E-2	0.02329	-1.3123E-2	-5.1633E-3	-2.0591E-3
S4_8056916	-3.1106E-2	0.01386	-1.9837E-2	-1.1929E-2	-3.7046E-3
S4_8095229	-8.1398E-3	-6.3222E-4	0.01935	0.04485	0.0143
S4_8095353	0.00281	-3.6753E-3	0.02673	0.03444	0.01345
S4_8095496	-9.6679E-3	-2.9253E-2	-7.8662E-3	0.01266	-1.2425E-2
S4_8097973	0.02615	0.01165	-3.6289E-2	0.00875	0.01681
S4_8097974	0.02434	0.00613	-3.3559E-2	-4.0959E-3	0.0229
S4_8097975	0.02425	0.00662	-3.3294E-2	-5.5483E-3	0.02207
S4_8098020	0.00651	-1.1264E-2	-5.305E-3	-1.4609E-2	0.01179
S4_8098024	0.00731	-7.3965E-3	-2.0767E-3	-1.4795E-2	0.00921
S4_8122234	-1.9694E-2	0.02487	-1.1362E-2	-3.0467E-3	-8.7006E-3
S4_8122378	0.02912	0.00505	-2.4776E-2	0.00688	0.01536
S4_8242882	0.00113	-1.0137E-3	-3.3296E-4	0.00484	-1.3002E-2
S4_8242884	0.003	-4.9408E-3	-1.2537E-3	0.00464	-1.1778E-2
S4_8419192	0.00494	-9.1705E-4	0.0321	-5.8073E-2	0.03427
S4_8430255	3.84E-4	0.00216	0.02055	0.03418	6.8949E-4
S4_8548586	-1.7445E-2	0.0225	-4.0591E-4	-5.1165E-3	-6.4336E-3
S4_8548632	-1.6412E-2	-3.1348E-2	0.0169	0.0137	0.02747
S4_8845595	0.00745	-7.8793E-3	-3.3589E-3	0.00417	0.01292
S4_8845655	-1.0058E-2	-3.403E-2	0.00654	-2.2486E-2	0.01591
S4_8845659	0.00506	-8.5905E-3	-4.2834E-3	8.5318E-4	0.00886
S4_8852772	0.00241	-1.1393E-2	0.00313	-1.4577E-2	0.01312
S4_8852836	-2.0291E-2	-1.2009E-2	-1.4419E-2	-2.6912E-2	0.02519
S4_8852847	-1.9213E-2	-3.5992E-3	-1.8428E-2	-3.0407E-2	0.02919
S4_8864736	-1.2773E-2	-3.8545E-2	0.02469	0.03048	0.04963
S4_8910769	0.02083	0.00298	-3.6757E-2	0.01023	0.03197
S4_8910772	-2.4904E-2	0.03169	-8.6029E-3	-4.6557E-3	-1.0246E-2
S4_8985401	-1.987E-2	0.03171	-7.2377E-3	-5.5042E-3	-9.5731E-3
S4_9063914	0.00679	-7.0835E-3	7.7983E-4	-2.1655E-2	0.0237
S4_9063920	0.00614	-7.7399E-3	0.00267	-2.2076E-2	0.02291
S4_9172760	-3.9218E-2	0.01418	-1.8533E-2	-2.0054E-2	0.0072
S4_9172808	-3.4428E-2	0.00698	-1.501E-2	-2.1135E-2	1.9567E-4
S4_9172891	-2.9343E-2	0.03424	-1.2926E-2	-5.0607E-3	-9.7018E-3
S4_9172893	-3.0462E-2	0.03186	-7.8414E-3	-1.2741E-2	-4.6038E-3
S4_9172895	0.00968	-6.7733E-4	-2.057E-3	-7.423E-3	0.0102
S4_9172899	-3.0321E-2	0.03153	-8.264E-3	-1.0453E-2	-4.258E-3
S4_9172901	-3.835E-2	0.01014	-1.3245E-2	-2.4569E-2	-5.1189E-3
S4_9172904	-3.9106E-2	0.00897	-1.3501E-2	-2.558E-2	-3.154E-3
S4_9172934	-6.0176E-3	-1.8328E-2	0.00375	-1.951E-2	-8.1876E-3
S4_9172941	-4.8225E-2	0.02061	-1.1299E-2	-2.9894E-2	-1.2616E-2
S4_9172942	-5.2275E-3	-1.6405E-2	0.00449	-1.8872E-2	-8.0717E-3
S4_9172957	-5.5953E-3	-1.5395E-2	0.00252	-1.4332E-2	-5.9108E-3
S4_9172985	-5.7185E-3	-1.6776E-2	0.00556	-1.2906E-2	-6.5837E-3
S4_9172994	0.00532	0.01156	0.03587	0.05249	0.00242
S4_9173019	-9.603E-3	-2.8091E-2	0.00539	-1.9759E-2	-7.3961E-3
S4_9173020	0.0485	0.01167	-2.1785E-2	-2.7105E-3	-2.2641E-3
S4_9173072	-2.9709E-2	0.03634	-1.1367E-2	-7.1366E-3	-1.1126E-2
S4_9173079	-2.418E-2	0.0283	-4.4198E-3	-9.5544E-3	-1.0225E-2
S4_9280674	-2.7565E-2	0.0417	-1.1718E-2	-2.775E-3	-4.8984E-3
S4_9280678	-2.7816E-2	0.04215	-9.8636E-3	-1.6985E-3	-6.0218E-3
S4_9306786	0.02819	0.00257	-2.6584E-2	0.01136	0.02705
S4_9400046	-1.0197E-3	-2.6612E-2	0.00615	0.0443	0.01859
S4_9400112	-5.3204E-3	-1.7464E-2	0.01859	0.04825	0.00724
S4_9400162	-2.5066E-2	0.04046	-8.7246E-3	0.00191	-4.1995E-3
S4_9424718	-2.664E-2	0.01613	-4.3753E-3	6.91E-4	-1.5725E-2
S4_9424746	-3.2774E-2	0.0234	-6.2494E-3	0.00774	-8.4243E-3
S4_9472478	-2.1448E-2	0.03682	0.01065	0.00352	0.05876
S4_9472492	0.01885	-1.762E-2	-3.4744E-2	-3.8939E-3	0.01979
S4_9472494	-2.4777E-2	0.0535	0.02251	0.01659	0.03071
S4_9472513	0.00595	-3.9394E-3	0.00296	-7.1603E-3	0.0048
S4_9585750	-2.9346E-3	-1.624E-2	-3.0423E-3	-1.2016E-2	-9.9393E-3
S4_9600587	-6.7782E-3	-5.7611E-3	-7.3126E-3	-1.7058E-3	-7.6329E-4
S4_9600617	-2.8539E-4	-5.0699E-3	0.00627	-7.0928E-3	-8.2568E-3
S4_9605229	0.00184	-5.5014E-3	0.00473	-7.0244E-3	-2.0741E-2
S4_9644784	-1.9865E-2	0.01994	-2.0047E-2	-6.9239E-3	0.02399
S4_9644817	-1.951E-2	0.01713	-1.4853E-2	7.9989E-4	0.02403
S4_9644843	-2.1303E-2	0.01706	-1.775E-2	-6.9031E-3	0.02593
S4_9644854	-2.1372E-2	0.01805	-1.3773E-2	-1.3809E-2	0.01872
S4_9661062	-2.1941E-3	-1.6139E-2	-7.2194E-4	0.03699	0.03333
S4_9714337	0.00845	-3.3491E-3	-3.689E-3	-1.1236E-3	0.0078
S4_9773645	0.02641	0.00684	-3.6609E-2	0.01405	0.03187
S4_10035673	0.00987	-2.2476E-3	-5.3041E-3	-7.8304E-4	0.01337
S4_10035700	5.1189E-4	0.00492	0.01516	0.03455	0.00563
S4_10035832	0.00845	-1.056E-2	-8.8521E-3	0.03235	0.00537
S4_10035835	0.00875	-1.2045E-2	-8.5238E-3	0.03414	0.00456
S4_10035841	0.00261	-8.4186E-3	-1.1647E-2	0.02977	0.00207
S4_10035844	0.00547	-1.0268E-2	-7.0103E-3	0.02661	8.275E-4
S4_10035846	0.00402	-1.0806E-2	-1.0204E-2	0.02694	0.00252
S4_10104505	-3.4758E-2	-2.5756E-3	-2.4355E-2	0.01209	-3.7129E-3
S4_10104509	-3.5269E-2	-2.8323E-3	-2.6595E-2	0.01287	-2.5425E-3
S4_10104512	-3.5526E-2	-3.2065E-3	-2.6972E-2	0.01332	-2.0619E-3
S4_10104580	-3.4563E-2	-4.5019E-3	-2.9088E-2	0.01605	0.00114
S4_10104640	0.02185	0.01908	-2.0614E-2	0.00952	0.00159
S4_10454591	0.02573	0.01318	-3.3081E-2	-7.5914E-3	0.01274
S4_10500580	-3.8528E-3	-1.3941E-2	0.01735	-2.8224E-2	0.01577
S4_10500627	0.03099	0.03027	0.01053	0.06261	-2.1787E-2
S4_10687257	-1.9871E-2	0.02342	-8.5151E-3	-2.1341E-3	-6.9171E-3
S4_10687260	0.0262	0.01242	-1.4474E-2	-2.4738E-2	0.03588
S4_10687283	-3.0055E-4	0.0196	0.0201	0.04814	0.00843
S4_10687319	0.00208	0.03234	-3.0258E-2	-2.1347E-2	0.05039
S4_10687353	-2.1586E-2	0.02548	-1.6161E-2	2.3634E-4	-4.2327E-3
S4_10687377	-2.0464E-2	0.02432	-1.1818E-2	0.00191	-3.4913E-3
S4_10687387	0.02212	0.0091	-7.0073E-3	-1.9896E-2	0.04037
S4_10687423	0.02729	0.00583	-3.4557E-3	-2.2644E-2	0.04558
S4_10775744	0.00891	0.01851	0.0285	0.04874	0.03372
S4_10775765	0.00956	0.01638	0.0313	0.04487	0.03045
S4_10775766	0.00871	0.01646	0.0308	0.0455	0.03125
S4_10943307	0.01319	-5.2675E-3	-9.2587E-3	0.00613	0.02642
S4_10943377	0.01043	0.00746	0.0017	-5.8213E-3	0.00121
S4_11157307	3.6069E-4	-7.283E-4	7.1912E-4	-4.0593E-3	-7.7823E-3
S4_11646371	0.00827	-4.8659E-2	-2.7551E-2	-1.3341E-2	0.02128
S4_11646478	-4.9147E-3	-1.52E-2	0.00191	-1.2373E-2	0.00173
S4_11759224	0.03592	0.01016	-2.6834E-2	0.00829	0.005
S4_11759278	-2.3276E-2	0.02326	0.02743	0.00451	0.04451
S4_11765936	0.00314	-6.8168E-3	0.02465	0.01408	0.04001
S4_11765963	4.5433E-4	-3.9401E-3	0.0218	-6.5198E-4	0.01082
S4_11765983	0.00208	-1.5997E-2	0.04161	0.00247	0.04544
S4_11765992	0.00335	-1.662E-2	0.06092	0.00277	0.04358
S4_11765997	0.00231	-1.4659E-2	0.05931	0.00113	0.04279
S4_11766002	0.0028	-1.2727E-2	0.05759	0.00306	0.04247
S4_11766028	0.00611	-1.6856E-2	0.05368	0.00223	0.04384
S4_11968427	-2.1635E-4	-1.0352E-2	0.0194	-3.3685E-2	0.0161
S4_11987743	-2.5975E-2	-9.4337E-3	-3.1514E-2	0.00594	0.01372
S4_11987821	-3.2454E-2	-6.3587E-3	-4.1898E-2	0.00123	0.0107
S4_12004891	-2.4296E-2	0.02737	0.00737	-4.3844E-2	0.00768
S4_12004900	-1.7641E-2	0.02375	0.00686	-4.6251E-2	0.01612
S4_12016537	0.01094	-3.5344E-3	-8.4046E-3	-3.1938E-3	0.01238
S4_12016834	-4.058E-3	-1.9506E-2	0.01116	-2.3476E-2	0.00315
S4_12103382	-1.6629E-2	-4.6876E-2	-1.506E-2	0.01919	-1.4989E-2
S4_12103421	0.00815	-4.9175E-3	-6.7827E-4	-7.5865E-3	0.00897
S4_12103455	0.02443	0.012	-2.2283E-2	0.01263	0.02568
S4_12403548	-6.4429E-3	-4.8944E-2	-1.4026E-2	-2.2541E-2	0.03855
S4_12766213	-4.223E-2	-1.3199E-2	-4.1846E-2	0.02438	-7.3223E-3
S4_12884496	-3.0439E-2	0.04476	-8.8571E-3	0.00162	-4.5642E-3
S4_12884539	0.01041	-7.4969E-4	-4.5197E-3	-8.9546E-3	0.01295
S4_12898611	-9.0207E-3	-3.3253E-2	-1.8827E-2	0.00612	-1.2661E-3
S4_12898662	-1.11E-3	0.00873	0.03042	0.03785	-1.102E-2
S4_12898664	-2.5161E-3	0.00954	0.03002	0.03754	-9.842E-3
S4_12898694	0.00226	0.0114	0.02975	0.02916	-5.359E-3
S4_12929113	0.00435	0.00611	0.01875	0.01417	-5.1727E-3
S4_13076752	0.0276	0.01186	-2.5513E-2	0.02593	0.02253
S4_13076862	4.5097E-4	0.01169	0.04612	0.00782	0.03603
S4_13077019	-3.6713E-2	-8.4795E-3	-3.4003E-2	0.01163	-2.6848E-3
S4_13085047	-5.8764E-3	-1.8641E-2	-5.4021E-3	0.00452	-5.9657E-3
S4_13107403	0.00143	0.00664	0.0215	0.02824	-3.4627E-3
S4_13107497	-9.4846E-3	-2.5788E-2	-5.985E-3	0.0083	-1.6489E-2
S4_13392959	-1.0104E-2	-2.8437E-2	-7.4256E-3	0.00325	-1.8709E-2
S4_13393059	-2.3367E-2	-1.3148E-2	0.01424	0.03651	-5.6126E-5
S4_13499105	-2.776E-2	3.1004E-4	-4.1421E-3	-1.9573E-2	0.00711
S4_13499245	0.0293	0.01622	-2.0887E-2	-2.3916E-3	0.00679
S4_13499251	0.03167	0.01074	-1.5576E-2	-1.6385E-2	0.00795
S4_13554733	-3.5478E-2	-1.7567E-2	-3.652E-2	-2.5572E-3	0.03055
S4_13573003	-3.5171E-2	-2.7918E-2	-4.542E-2	-1.0974E-3	0.0247
S4_13841435	-2.1641E-2	0.0294	-1.0237E-2	-1.3078E-2	-9.1584E-3
S4_13943966	-2.9188E-2	0.02109	-1.7497E-2	-9.8992E-3	-3.964E-3
S4_14202941	0.02411	0.0285	0.00242	0.04576	0.02003
S4_14297177	0.02871	0.01779	-3.1414E-2	0.01785	0.02974
S4_14314472	0.03206	0.00383	-2.5726E-2	0.00296	0.02279
S4_14382582	-1.9479E-2	-5.4388E-2	-2.0613E-2	0.01526	-1.536E-2
S4_14391976	0.00401	0.00457	0.02354	0.02797	-6.4958E-3
S4_14468301	-2.3217E-3	-1.2282E-2	0.00129	-2.1021E-3	-1.0475E-2
S4_14581644	0.0206	-2.595E-3	-2.7495E-2	-1.6299E-2	0.0382
S4_14581656	0.0247	-6.0193E-3	-2.4677E-2	-3.7962E-3	0.03795
S4_14581685	0.02364	-2.6982E-3	-2.3139E-2	0.00119	0.04121
S4_14673243	0.00528	0.00425	0.00694	-2.4828E-3	-1.6496E-2
S4_14800851	-1.8741E-4	3.0012E-4	0.00459	-2.7487E-3	0.00295
S4_14819368	-3.0939E-2	0.01282	-1.6033E-2	-7.9811E-3	7.578E-4
S4_15160477	-2.133E-4	2.167E-4	0.00182	-3.637E-3	-2.8107E-4
S4_15190992	-2.6489E-2	0.02652	-1.1296E-2	-1.8119E-3	-9.2145E-3
S4_15191045	0.00544	-1.3744E-2	-3.1109E-3	-1.9008E-2	0.0152
S4_15470478	-2.447E-2	0.03735	-9.7275E-3	-3.5226E-4	-5.6805E-3
S4_15470487	-3.2914E-2	0.04027	0.00291	0.02369	6.296E-4
S4_15470489	-2.3259E-2	0.03565	-1.0465E-2	-8.6898E-4	-5.7208E-3
S4_15470507	-2.6191E-2	0.02826	0.0039	0.02814	0.00474
S4_15470512	-2.385E-2	0.02499	0.00735	0.02594	0.00754
S4_15470513	-2.4809E-2	0.024	0.00809	0.02661	0.0078
S4_15489288	-4.2835E-3	-1.4819E-2	-4.278E-4	0.00817	-9.8335E-3
S4_15489289	-1.6067E-3	-1.2413E-2	0.01966	-1.6071E-2	0.01024
S4_15489326	-3.1184E-2	0.04003	-1.2067E-2	-2.1306E-3	-5.8719E-3
S4_15612705	-3.101E-2	0.0277	-1.9994E-2	0.0019	0.00355
S4_15705463	0.00401	-3.9758E-4	0.00463	-3.2906E-3	-7.3206E-3
S4_15900446	-3.8116E-2	-8.1119E-3	-1.3815E-2	-4.8678E-2	0.00546
S4_15926763	-3.1198E-2	-5.7607E-3	-3.5771E-2	-5.9014E-3	0.00543
S4_15985284	0.00409	-2.0107E-2	-3.8623E-3	-1.986E-3	0.0152
S4_16118624	-6.5212E-3	-1.9668E-2	-7.0889E-3	-1.749E-3	-1.3181E-2
S4_16118694	0.03187	0.00466	-1.4744E-2	-1.719E-2	0.06871
S4_16133823	-3.6399E-2	-7.234E-4	-1.7538E-2	0.02665	0.00553
S4_16312056	0.00787	-2.3094E-3	0.0133	-2.4365E-2	0.02563
S4_16335007	0.03075	0.02514	-7.991E-3	0.04476	0.02094
S4_16369887	-5.5282E-2	-1.7881E-2	-4.3508E-2	0.00435	-1.5715E-2
S4_16369916	-5.0766E-2	-2.0229E-2	-3.5594E-2	0.01071	-1.4254E-2
S4_16386768	-7.805E-3	-2.0991E-2	-5.557E-4	0.00797	-1.137E-2
S4_16476883	0.00693	-2.6859E-3	0.02081	0.01118	0.03989
S4_16476932	0.00428	0.00776	0.02206	0.02966	-2.9395E-4
S4_16535034	-3.173E-3	-1.3385E-2	-5.061E-3	0.0051	-9.7346E-3
S4_16614974	0.0308	0.00661	-3.2107E-2	0.00678	0.01902
S4_16664885	-2.683E-2	0.03923	-1.5136E-2	-7.5056E-3	-6.5619E-3
S4_16700705	-5.9637E-4	0.00264	-4.521E-3	-4.0807E-3	-3.4572E-4
S4_16700710	-4.2585E-3	0.01072	0.05441	-1.5509E-2	0.05248
S4_16700814	-1.7631E-3	-9.178E-3	0.02367	-4.1833E-2	0.0094
S4_16700819	-2.6107E-3	0.01985	0.05189	0.01854	0.02537
S4_16700826	-1.7618E-3	0.01235	0.05945	-2.0137E-2	0.05019
S4_16972849	-2.6743E-2	0.04127	-8.446E-3	-3.3954E-4	-2.0572E-3
S4_17129916	0.02449	0.01227	-2.8947E-2	0.01482	0.02671
S4_17225947	0.03444	0.01524	-2.9286E-2	0.01928	0.01454
S4_17281317	-1.0206E-3	-1.0914E-2	0.00153	-7.3306E-3	-1.0724E-2
S4_17281596	0.00664	-9.3509E-3	-1.4534E-3	0.00259	0.00951
S4_17281601	0.00772	-7.6281E-3	-2.7843E-3	0.00304	0.00775
S4_17281622	0.00619	-7.2724E-3	-1.7521E-3	2.8293E-4	0.00716
S4_17281627	0.00509	-7.333E-3	-4.2501E-4	-7.3629E-4	0.00505
S4_17282201	8.7929E-4	-1.0835E-2	0.00342	-4.7646E-3	6.3021E-4
S4_17282202	9.7815E-4	-1.0087E-2	0.00381	-4.7854E-3	-4.5295E-4
S4_17443789	0.01243	-3.9546E-4	-6.2014E-3	-5.1678E-3	0.01753
S4_17443812	-4.1564E-3	-5.6414E-2	-1.1491E-2	-1.5595E-2	0.03185
S4_17556133	-3.6555E-2	-1.2297E-2	-1.0633E-2	-2.4646E-2	0.0283
S4_17569927	-2.9291E-2	-2.0321E-3	-5.2258E-3	-2.6414E-2	0.02501
S4_17569938	-2.7053E-2	-2.2459E-3	-7.9658E-3	-2.4159E-2	0.02876
S4_17588964	0.00131	-1.3961E-3	0.01748	-5.4258E-3	-9.0941E-3
S4_17588965	0.00216	-7.509E-4	0.01422	-4.2636E-3	-6.2461E-3
S4_17802793	-2.2092E-3	-1.4341E-2	0.00689	-1.5438E-2	0.0136
S4_17831789	-2.3074E-2	0.03277	-1.1244E-2	-3.41E-3	-1.3353E-3
S4_17831790	-2.5106E-3	-9.784E-3	0.01553	-1.8521E-2	0.00815
S4_17854408	-2.6962E-2	0.0414	-1.2713E-2	-4.5051E-3	-6.579E-3
S4_17854423	-2.7317E-2	0.04199	-1.3576E-2	-4.6623E-3	-5.4144E-3
S4_17896370	-2.3809E-3	-1.2619E-2	0.01484	-3.0534E-2	0.01252
S4_17896395	-2.8115E-2	0.01776	0.00225	0.03238	0.0317
S4_18057258	3.8093E-4	-3.6421E-3	0.01331	0.01104	0.04874
S4_18071993	0.00284	-8.3497E-3	0.00312	-3.4249E-3	-1.5339E-3
S4_18083432	0.03242	0.00311	-2.4735E-2	0.0177	0.01678
S4_18083465	-7.4849E-3	-2.0016E-2	-7.2236E-3	0.00792	-4.7576E-3
S4_18083537	-2.4489E-3	-1.2321E-2	0.03046	-4.7387E-2	0.01852
S4_18163590	0.00664	-1.5455E-4	0.01902	-4.2285E-2	0.02473
S4_18215831	-3.4317E-2	0.04022	0.01068	-3.8029E-2	0.0091
S4_18274026	-3.7351E-2	0.01254	-6.1324E-3	-2.3553E-2	0.01505
S4_18274113	-3.5619E-2	0.00887	-1.178E-2	-6.0459E-3	9.0E-4
S4_18433633	0.00182	0.01482	0.02806	0.02502	0.01604
S4_18469371	-4.9478E-3	-2.6335E-2	-1.3957E-2	-8.4973E-4	0.00433
S4_18521541	-2.514E-3	-3.6254E-2	0.002	-2.6318E-2	0.04096
S4_18534601	0.00141	0.00308	0.00775	2.9348E-4	-2.3852E-3
S4_18557412	-1.4427E-2	0.01021	-6.1709E-3	-6.235E-3	-9.725E-3
S4_18557413	-4.4448E-2	0.00948	-2.4284E-2	0.00956	0.02087
