Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S1_10640663	0.00891	-3.2287E-2	0.00913	-9.7251E-3	-7.4397E-3
S1_10722807	0.00682	-3.1388E-2	0.00785	-3.0474E-3	0.00354
S1_10723018	0.02516	-9.7126E-3	0.03373	-1.1371E-2	-2.5384E-3
S1_10827321	-3.1053E-3	0.0017	-1.8218E-2	-3.0794E-2	0.00729
S1_10827322	-4.991E-3	-1.0345E-3	-1.8471E-2	-3.7687E-2	0.01341
S1_10831911	0.00522	-2.181E-2	0.00812	-5.4E-3	-2.5645E-3
S1_10854921	-7.7552E-4	-9.8191E-3	-8.832E-3	0.00845	-1.2104E-2
S1_10854922	-1.2519E-3	-5.0563E-3	-1.033E-2	0.00396	-1.42E-2
S1_10854923	-1.09E-4	-7.7338E-3	-1.1332E-2	0.00614	-1.0538E-2
S1_10952453	-3.5168E-3	-1.7243E-2	0.0109	0.04999	-1.0143E-2
S1_10952454	0.00212	-2.5146E-3	0.01405	0.03225	-1.3557E-2
S1_10952484	0.00343	0.00176	-3.7059E-3	-1.4421E-2	0.00462
S1_10993307	0.03187	0.00754	-2.7905E-3	-4.1386E-3	0.03818
S1_11146834	0.02621	0.03275	-1.4818E-2	0.00285	0.03648
S1_11192768	0.00303	0.00113	-2.9017E-4	-4.6146E-3	0.00741
S1_11215185	0.02768	-1.9034E-2	0.032	-3.1454E-3	-5.62E-3
S1_11215275	0.02462	-8.2455E-3	0.03326	-1.687E-2	-3.1445E-3
S1_11217953	0.01814	0.0224	0.0237	-4.1985E-3	-7.6011E-4
S1_11217958	0.02899	0.00136	8.6854E-4	-1.2706E-2	0.02278
S1_11253847	0.0057	-3.007E-2	0.00849	0.01096	-5.3864E-3
S1_11311374	0.00559	-2.6855E-2	0.00904	-4.7649E-3	5.9689E-4
S1_11311394	0.02839	0.0325	-8.7265E-3	0.0371	0.03394
S1_11311542	0.02777	0.02806	-1.2216E-2	0.02791	0.03017
S1_11311563	0.02492	0.03105	-1.8599E-2	0.01539	0.03517
S1_11311566	0.02306	0.03052	-2.1166E-2	0.01143	0.03755
S1_11311567	0.02256	0.03051	-2.0918E-2	0.00566	0.03906
S1_11311617	0.01906	0.03178	-2.6349E-2	-1.2687E-2	0.05514
S1_11311622	0.01892	0.03124	-2.324E-2	-2.2238E-4	0.04758
S1_11311624	0.01927	0.03124	-2.2867E-2	0.00315	0.0454
S1_11311625	0.01871	0.0309	-2.46E-2	-3.2914E-3	0.04975
S1_11311626	0.0063	-2.6235E-2	0.00886	-3.6961E-3	-5.4553E-4
S1_11311638	0.02142	0.0258	-1.079E-2	0.02962	0.03229
S1_11311662	0.00527	0.00242	-3.0791E-2	0.03765	0.02713
S1_11311677	0.0251	0.02985	-1.1566E-2	0.03398	0.03106
S1_11311694	0.02354	0.02755	-1.0723E-2	0.03751	0.02659
S1_11311698	0.02015	0.02696	-1.0308E-2	0.02815	0.02407
S1_11311799	-1.2758E-2	-1.5527E-2	0.00699	-3.1385E-2	-1.0099E-2
S1_11311809	-5.8223E-3	-7.5804E-3	0.01164	0.04901	-2.9258E-2
S1_11311811	-1.8196E-2	-3.1327E-3	0.00268	-2.3348E-2	-9.667E-3
S1_11311816	-1.3156E-2	-1.6071E-2	0.00646	-3.9721E-2	-8.0902E-3
S1_11311827	-5.9458E-3	-4.6699E-3	0.01472	-7.6614E-3	-1.5653E-2
S1_11311904	-1.7212E-2	-1.8249E-2	0.01128	-1.0038E-2	-2.227E-2
S1_11311943	-1.4308E-2	-1.0362E-2	0.00559	-4.2137E-3	-1.9184E-2
S1_11364228	0.02597	0.00267	9.032E-5	0.00387	0.0272
S1_11411120	0.01778	0.02532	0.02611	-2.3962E-3	-4.4576E-3
S1_11411126	0.01873	0.02604	0.02737	-5.1709E-3	-2.287E-3
S1_11411130	0.03435	0.00322	0.00272	0.02411	0.03358
S1_11461711	0.00332	0.00817	-4.8326E-3	-4.6878E-2	0.01761
S1_11461755	0.00294	0.01237	-4.142E-4	-5.8813E-2	-1.491E-3
S1_11461756	0.00233	0.01201	-4.1416E-4	-6.1852E-2	2.9663E-4
S1_11461757	0.00227	0.01253	-3.048E-4	-6.229E-2	5.5957E-4
S1_11531095	0.0162	-1.5264E-2	-1.2976E-2	0.01639	0.02252
S1_11534298	0.00669	-2.8907E-2	0.0084	-4.3556E-3	-6.1369E-4
S1_11534304	0.00644	-3.3267E-2	0.00937	-8.2762E-3	0.00127
S1_11534316	0.00752	-3.6683E-2	0.00948	-6.071E-3	-3.8396E-3
S1_11534417	0.01404	0.02076	0.01881	-2.2076E-3	-5.3764E-3
S1_11534418	0.00669	-2.9966E-2	0.00711	-2.0218E-3	-4.1939E-3
S1_11534492	0.0061	-3.0405E-2	0.00707	-1.0366E-2	-1.6225E-3
S1_11558986	0.02145	0.02737	-6.5635E-3	0.00705	0.03125
S1_11558989	0.02109	0.0261	-6.9813E-3	0.01109	0.02706
S1_11616070	0.02512	-9.9622E-3	0.00104	0.0104	0.0384
S1_11629145	-2.9464E-3	-3.3784E-3	-5.2782E-3	-1.6086E-3	0.02597
S1_11629147	0.00405	0.00647	-8.1201E-3	-2.6844E-2	0.00373
S1_11661636	-2.0131E-3	-3.6366E-3	3.0435E-4	0.01403	-1.4275E-3
S1_11661637	-2.837E-3	-1.071E-2	-4.094E-3	-1.5858E-2	-1.0411E-2
S1_11661638	-3.3779E-3	-7.5172E-3	-3.2973E-3	-2.4815E-2	-7.5828E-4
S1_11661670	-2.5483E-3	0.00765	-2.2696E-2	-7.6375E-2	0.03389
S1_11739412	0.03089	-1.0767E-2	0.00733	0.01105	0.04431
S1_11739413	0.02987	-9.1995E-3	0.00734	0.00879	0.04411
S1_11739440	0.03005	-4.9155E-3	-1.3444E-3	-7.3755E-4	0.04626
S1_11739463	0.0295	-9.3648E-3	0.00239	-8.0761E-3	0.04603
S1_12011603	0.00656	-2.6649E-2	0.00861	-3.7969E-3	-3.97E-3
S1_12024541	0.00781	-3.6654E-2	0.01063	-7.1585E-3	-3.2601E-3
S1_12024607	0.02965	-7.8299E-3	-2.4603E-3	0.03159	0.03681
S1_12024615	0.02386	0.02869	-1.1209E-2	0.03683	0.03434
S1_12057450	0.00553	-1.8478E-2	0.00879	-1.8299E-3	-6.4034E-4
S1_12068264	0.00361	-2.4335E-2	0.00662	4.2773E-4	-3.4615E-3
S1_12068269	0.02405	0.02521	-5.2923E-3	0.01319	0.02526
S1_12179352	0.01746	0.01743	-5.4154E-3	0.00841	0.02375
S1_12349573	0.02764	0.00578	-3.9691E-3	0.01222	0.03209
S1_12349589	0.00603	-2.1691E-2	0.00605	0.00368	0.00183
S1_12357961	0.01603	0.01793	-3.8318E-3	0.01288	0.01184
S1_12357981	0.02454	3.2856E-4	0.00728	0.00968	0.02479
S1_12357989	0.01573	0.02047	-6.2774E-4	0.01644	0.01044
S1_12358050	0.02262	0.02805	0.00238	0.01492	0.01773
S1_12358051	0.02241	0.02781	0.00203	0.0155	0.01779
S1_12358054	0.02319	0.02903	9.2351E-4	0.01322	0.02131
S1_12358062	0.02496	0.02852	3.3836E-4	0.01509	0.02315
S1_12358102	0.02322	0.02865	0.00231	0.01987	0.02245
S1_12358103	0.02301	0.02874	0.0019	0.02332	0.02175
S1_12358107	0.02254	0.02785	0.00105	0.02304	0.02288
S1_12370126	0.03099	-5.9104E-3	0.00101	0.01468	0.03702
S1_12868702	0.02201	0.00129	0.02567	-1.383E-2	0.00555
S1_12868715	0.02808	0.00453	0.00272	-5.3048E-3	0.03469
S1_13148314	0.0053	-2.5785E-3	0.00726	0.01177	-3.8687E-3
S1_13210172	0.03024	-4.1104E-3	-3.6572E-3	0.00772	0.03576
S1_13210287	0.02659	-8.3665E-3	-1.5338E-4	-7.7764E-3	0.04248
S1_13224690	-1.5677E-3	-8.287E-3	4.5703E-4	0.0109	0.0095
S1_13226825	0.01684	0.02057	0.02211	-5.3335E-3	-5.4905E-3
S1_13226953	0.02265	8.9996E-5	0.02938	-1.871E-2	-7.7318E-3
S1_13226971	0.00515	-2.293E-2	0.00541	-7.0541E-4	-2.7081E-3
S1_13226977	0.00728	-3.0008E-2	0.0081	-2.9946E-3	-5.7354E-3
S1_13226983	0.00658	-2.8443E-2	0.00801	-3.086E-3	-5.7993E-3
S1_13227084	0.00807	-2.5373E-2	0.00747	-1.2828E-2	1.9111E-4
S1_13668943	-2.7148E-3	0.00235	-5.0118E-3	-1.9085E-2	-7.3541E-3
S1_13668944	-3.592E-3	7.6947E-4	-6.7847E-3	-1.4119E-2	-7.8317E-5
S1_13668946	-2.6061E-3	-1.7852E-3	-3.8791E-3	-4.0102E-3	0.00784
S1_13674038	0.01024	-2.6279E-2	-1.3267E-2	0.02965	0.02107
S1_13853175	-3.2883E-3	-1.2909E-2	0.00164	-1.6967E-3	0.00172
S1_14161547	-4.7611E-4	-2.3344E-3	0.00245	0.02238	-3.4478E-3
S1_15651228	0.01949	0.02874	0.02658	-6.9303E-3	-7.3365E-3
S1_15651780	0.0127	-1.4602E-2	-2.3178E-2	0.00249	0.01574
S1_15737684	0.00556	0.00231	0.00114	0.00453	0.00214
S1_15737688	-5.197E-3	-6.0157E-3	-3.7676E-3	-4.0267E-2	0.0184
S1_15973077	0.002	9.7216E-4	4.7982E-4	0.00947	-5.2198E-3
S1_16129210	0.01961	0.02622	0.02701	-3.0137E-3	-7.8056E-3
S1_16135940	0.01559	0.01787	0.02138	0.00305	-7.5907E-3
S1_16136057	0.02851	0.00941	0.00272	-1.4497E-2	0.03567
S1_16708423	0.00914	0.01248	0.011	0.00964	7.7932E-4
S1_16708435	0.00933	0.01402	0.0119	0.01228	1.2554E-4
S1_16907671	0.02993	0.00263	-3.4006E-3	0.01497	0.03746
S1_16907683	0.02844	0.00447	-2.1542E-3	0.01843	0.02932
S1_17011676	0.02788	-2.3231E-3	-1.7757E-3	0.00485	0.03525
S1_17180376	0.03032	-5.6574E-3	0.0036	0.02894	0.03073
S1_17180427	0.02714	-9.1137E-3	0.00708	0.02952	0.02915
S1_17180489	0.01116	0.01762	0.01366	8.8961E-4	-2.5873E-4
S1_17180528	0.01705	-4.646E-3	-5.4883E-3	0.01348	0.02065
S1_17282936	0.03429	0.00128	-1.1726E-3	0.01653	0.02603
S1_17283114	0.03512	-1.3026E-3	-1.9531E-3	0.01333	0.03604
S1_17283163	0.03399	0.00204	-2.7206E-3	0.01083	0.03821
S1_17298049	0.0222	-4.007E-3	-7.3139E-3	-7.1101E-3	0.01826
S1_17395631	0.00932	0.00153	-3.074E-2	0.03269	0.02621
S1_17395754	0.02978	0.00716	-4.2169E-3	-1.0343E-2	0.03188
S1_17395777	0.02882	0.00625	5.2339E-4	-1.2274E-2	0.02395
S1_17395780	0.02845	0.00336	-1.4979E-3	-2.0215E-2	0.02811
S1_17454249	0.01817	0.02283	0.02154	0.00531	7.4262E-4
S1_17454279	0.01185	-2.9438E-2	-1.1383E-2	0.0061	0.01924
S1_17454340	0.00928	-1.7885E-2	-1.8613E-2	0.00427	0.0215
S1_17454342	0.00942	-1.7005E-2	-1.8592E-2	0.00538	0.01918
S1_17454343	0.00896	-1.8358E-2	-1.8359E-2	0.00546	0.02177
S1_17454344	0.00911	-1.7122E-2	-1.8592E-2	0.00936	0.01952
S1_17454348	0.00944	-1.7145E-2	-2.0104E-2	0.006	0.02361
S1_17498478	6.4648E-6	6.3365E-4	0.00347	-1.3527E-2	0.01287
S1_17560194	0.01569	-1.2105E-2	-1.7119E-2	0.00819	0.02706
S1_17623153	1.205E-4	-8.6621E-3	-3.9885E-4	0.0045	-2.6637E-3
S1_17688728	0.01632	-2.8989E-3	-4.7147E-3	-1.8046E-2	0.04079
S1_17693316	0.00151	-1.2218E-2	0.00151	-3.4327E-3	0.02775
S1_17717144	-6.3765E-4	-8.3369E-3	0.00228	-8.2268E-3	-1.4733E-4
S1_17757491	0.00407	0.00497	0.00481	0.00277	-2.1097E-2
S1_17801872	0.01956	0.01955	-1.1904E-2	0.01896	0.01694
S1_17801985	0.0055	0.00378	0.01032	0.00759	0.00212
S1_17848427	0.01775	0.02636	0.02216	-2.6845E-3	0.00461
S1_17886176	0.0069	-2.515E-2	0.00879	-1.1076E-2	-1.3525E-3
S1_17908668	0.03009	-7.0369E-3	-1.0285E-3	0.01005	0.03333
S1_18059766	0.03106	0.00264	-3.509E-3	0.00912	0.03014
S1_18101579	0.02669	-5.6383E-3	-7.8301E-3	0.00832	0.03785
S1_18217912	-2.3766E-4	-1.3897E-3	-7.8813E-3	-2.6735E-3	-4.4184E-4
S1_18217921	-2.5082E-3	-3.3523E-4	-9.4059E-3	-7.658E-3	-2.878E-4
S1_18217922	-2.7165E-3	3.7757E-4	-1.2856E-2	-1.4478E-2	0.0052
S1_18218086	0.00809	-2.7621E-2	0.00863	-1.237E-2	-6.5627E-5
S1_18402549	0.02153	-4.3481E-3	-1.0116E-2	-1.0452E-2	0.02017
S1_18494216	0.00843	9.3227E-4	-2.0939E-2	0.02786	0.02152
S1_18502119	0.0277	-1.4792E-3	-1.1247E-2	0.00233	0.03768
S1_18519739	0.00523	-2.5682E-2	0.00832	0.00399	-1.0128E-3
S1_18520057	0.00432	-2.4971E-2	0.00779	0.00715	-2.8539E-3
S1_18614239	0.0106	0.01433	0.01586	0.00852	-1.3661E-2
S1_18627560	0.00291	-3.0571E-3	0.00766	0.00507	0.00358
S1_18627599	0.01308	-2.4425E-2	0.01596	-1.152E-2	-4.4742E-3
S1_18866921	0.02345	-1.2408E-2	-1.1222E-2	0.0015	0.03566
S1_18872837	0.02611	-2.693E-3	-3.836E-3	0.0075	0.02247
S1_18872856	0.02761	-7.0977E-3	-6.2525E-3	-2.3881E-3	0.01031
S1_18872858	0.02809	-1.482E-3	-9.6618E-3	-4.8401E-3	0.00769
S1_18929600	0.00668	-2.2706E-2	0.00655	0.01016	8.5722E-4
S1_18933799	0.01514	0.01854	0.02204	-4.0258E-3	-1.0492E-2
S1_18933883	0.01046	0.01102	0.01479	0.00208	-5.8996E-3
S1_19097913	0.02707	-6.9108E-3	-3.5717E-4	0.01075	0.02746
S1_19097953	0.026	1.2791E-5	5.2256E-4	0.0066	0.02786
S1_19102848	0.00792	-2.5581E-2	0.013	-8.8613E-4	0.00107
S1_19153617	0.03172	-6.2328E-3	-1.1457E-3	0.00848	0.03143
S1_19153686	0.0078	-3.2721E-2	0.00967	-5.3344E-3	-7.051E-3
S1_19153729	0.007	0.00425	-2.9161E-2	0.02975	0.02634
S1_19153788	0.03047	-2.7569E-3	-5.3058E-4	0.03173	0.01987
S1_19273321	-4.5353E-4	-1.4852E-3	0.00275	0.00806	0.00252
S1_19368699	-1.4809E-3	-7.9265E-3	0.00183	0.00569	-1.2602E-2
S1_19368703	-1.1621E-3	-1.0128E-2	0.00323	0.00508	-2.8706E-3
S1_19368704	-6.7144E-4	-8.4158E-3	0.00388	0.00851	-3.7218E-3
S1_19442210	0.01983	-1.5453E-2	-6.0362E-3	0.01445	0.02386
S1_19475199	0.01401	0.02017	0.01976	-2.0542E-3	-1.1139E-2
S1_19518011	0.01769	0.02728	0.02807	-3.6454E-3	-1.6334E-2
S1_19518017	0.00476	0.00179	-3.8658E-2	0.01992	0.03542
S1_19518018	0.00507	0.00168	-3.8146E-2	0.02265	0.03526
S1_19740000	0.02916	0.00201	6.6815E-4	0.00639	0.0265
S1_19740009	0.03097	-6.0141E-4	0.00138	0.00853	0.02781
S1_19740039	0.00787	0.00612	-2.4351E-2	0.02012	0.02226
S1_19740053	0.03287	-5.2616E-3	0.00639	0.00847	0.02853
S1_19740085	0.02889	-2.1866E-3	-2.5619E-3	0.00335	0.02953
S1_19740102	0.02966	-1.2069E-2	-7.4377E-4	0.00896	0.02134
S1_19740126	0.03049	-5.9753E-3	0.00612	0.00902	0.02282
S1_19740129	0.03033	-6.1577E-3	0.00277	0.0043	0.03201
S1_19740144	0.02839	-6.434E-3	0.0139	-1.5339E-3	0.01673
S1_19740213	0.02793	-3.9966E-3	0.00196	0.02151	0.02438
S1_19743109	-8.5749E-4	0.00101	-7.2577E-3	-7.372E-3	0.00183
S1_19847629	0.02638	0.02835	-9.1932E-3	0.02545	0.02434
S1_20065828	0.02364	-8.3177E-3	0.03079	-1.0624E-2	0.00117
S1_20065891	0.0341	-2.3801E-3	0.00186	0.02234	0.03098
S1_20170755	0.02633	-1.6347E-2	0.02885	0.02756	0.00454
S1_20170784	0.02777	-1.4896E-2	0.03571	0.00615	-3.3046E-3
S1_20170799	0.03003	-1.2983E-2	0.03068	0.00573	5.9825E-4
S1_20170900	0.03249	-1.2194E-2	0.03573	0.00119	4.6705E-4
S1_20170973	0.03497	-8.5132E-3	0.03398	-4.7602E-3	0.01429
S1_20171099	0.03108	0.00185	0.03436	-9.6775E-3	0.00508
S1_20275669	0.0105	0.01446	0.01522	0.00396	-1.099E-2
S1_20309837	7.293E-4	-3.5612E-3	0.00724	0.02223	-1.0856E-3
S1_20390896	0.01423	0.01947	0.02239	-5.5317E-4	-1.7236E-2
S1_20390982	0.01284	0.01613	0.01847	4.6006E-4	-1.2255E-2
S1_20390996	0.01251	0.01456	0.0186	0.00453	-1.3396E-2
S1_20401550	0.01593	0.02285	0.02204	-3.8091E-3	-1.1147E-2
S1_20440824	0.01352	0.02006	0.01903	0.00127	-7.7457E-3
S1_20440869	0.01125	0.0161	0.01548	0.00319	-9.4414E-3
S1_20440905	0.00951	0.01516	0.01484	7.5285E-4	-9.2467E-3
S1_20440926	0.01037	0.01601	0.01556	-3.8422E-3	-1.1686E-2
S1_20440984	0.01243	0.01704	0.01741	-3.5847E-3	-1.1089E-2
S1_20441007	0.01151	0.01845	0.01625	-7.7698E-4	-8.5912E-3
S1_20441091	0.0113	0.01721	0.01511	8.9072E-4	-4.1332E-3
S1_20441101	0.01247	0.01831	0.01669	-1.3231E-3	-1.0282E-3
S1_20715650	0.00791	-3.7162E-2	0.01118	-7.7116E-3	-2.7312E-3
S1_20802712	0.00746	0.00163	-3.2536E-2	0.03667	0.03353
S1_20802775	0.0077	0.01882	-3.773E-2	-4.7973E-4	0.0478
S1_20802791	0.00871	0.0224	-4.0162E-2	-7.6126E-3	0.03939
S1_20802803	0.01257	0.01456	-3.672E-2	0.02897	0.05682
S1_20803081	0.02523	0.02427	-1.5316E-2	0.02512	0.0353
S1_20803120	0.01754	0.02632	0.02264	-2.1769E-3	5.0098E-4
S1_20803191	0.00883	0.00518	-2.6449E-2	0.03394	0.0343
S1_20907345	0.01608	-2.675E-2	-1.9092E-2	0.01215	0.02856
S1_20907349	0.0171	-3.0887E-2	-1.857E-2	0.01149	0.02869
S1_20963422	0.01206	-3.1245E-2	0.01386	-5.2479E-3	7.7792E-4
S1_20968168	0.01699	0.02672	0.02431	-6.3881E-3	-1.4468E-2
S1_20968233	0.01773	0.02862	0.02723	-4.22E-3	-1.7656E-2
S1_20968237	0.01797	0.02825	0.02709	-4.5278E-3	-1.806E-2
S1_20968464	0.01996	-2.1285E-2	-2.1877E-2	0.01302	0.03954
S1_20984457	0.01202	0.02041	0.01713	0.00116	-1.1126E-2
S1_20984463	0.01309	0.02104	0.01807	-4.2683E-3	-7.7751E-3
S1_20984542	0.0156	0.02431	0.02356	-3.3329E-3	-1.2312E-2
S1_20984550	0.01503	0.02318	0.02236	-7.4254E-4	-1.5496E-2
S1_20987097	0.00184	-1.5088E-2	0.02683	0.05675	-9.2926E-3
S1_20987130	1.6993E-4	-9.6781E-4	-3.7231E-3	-4.0274E-2	0.00869
S1_20987131	0.00167	-1.1487E-3	0.00124	0.02002	-3.8951E-3
S1_20987223	0.01358	-2.1197E-2	0.018	-1.1096E-2	0.00425
S1_20987225	0.01382	-2.0719E-2	0.01811	-1.2435E-2	0.00441
S1_20987246	0.019	-2.1641E-2	0.019	-1.7676E-2	0.0183
S1_21044537	0.01413	0.02325	0.02119	-2.6322E-3	-1.1979E-2
S1_21044538	0.01374	0.02313	0.02128	-2.4319E-3	-1.1063E-2
S1_21044548	0.01207	0.02017	0.01794	-5.1441E-3	-9.291E-3
S1_21044552	0.01219	0.02067	0.01826	-3.4962E-3	-1.0229E-2
S1_21044553	0.01162	0.02046	0.01727	-4.5698E-3	-8.8701E-3
S1_21044556	0.01176	0.01985	0.01745	-4.6646E-3	-1.0026E-2
S1_21044614	0.01452	0.02319	0.02084	-2.1902E-3	-1.1595E-2
S1_21073158	0.01743	-1.3839E-2	-1.8419E-2	0.0102	0.03077
S1_21079021	0.01186	-1.5369E-2	-8.5772E-3	0.01069	0.02424
S1_21079051	0.0119	-1.6071E-2	-9.6927E-3	0.01152	0.03273
S1_21079071	0.01253	-1.6452E-2	-7.2577E-3	0.00903	0.03635
S1_21144347	0.01427	-2.4196E-2	-1.674E-2	0.00843	0.02956
S1_21198372	0.01833	0.02647	0.02776	-4.4754E-3	-1.7606E-2
S1_21240464	0.0275	0.00844	0.01612	0.00177	0.00896
S1_21356178	0.02405	-9.3833E-4	0.00616	0.016	0.02043
S1_21356193	0.02587	-1.4023E-3	0.00648	0.01743	0.01769
S1_21356277	0.02591	-1.368E-2	0.00819	0.01536	0.01452
S1_21356438	0.02099	-2.7541E-2	-1.3358E-2	7.6537E-4	0.05362
S1_21356439	0.02079	-2.8596E-2	-1.4261E-2	0.0028	0.05623
S1_21356478	0.01092	0.01765	0.01492	0.00322	-8.8276E-3
S1_21380169	0.01501	0.02324	0.02223	-3.0552E-3	-1.1567E-2
S1_21380287	0.01504	0.01404	0.02149	6.8707E-4	-1.2475E-2
S1_21380325	0.00784	-1.3683E-2	-1.1826E-2	0.01408	0.01025
S1_21380327	0.00782	-1.3288E-2	-1.2097E-2	0.01668	0.01043
S1_21380331	0.01384	0.01542	0.01768	0.00553	-5.6551E-3
S1_21380350	0.00766	-1.2642E-2	-1.0056E-2	0.01721	0.00938
S1_21429978	-4.7008E-3	0.00429	-2.4198E-2	-2.0554E-2	0.00819
S1_21429979	-5.871E-3	0.00567	-2.4899E-2	-2.0851E-2	0.00899
S1_21429991	-1.1354E-2	0.00619	-2.6151E-2	-3.1502E-2	0.0163
S1_21430006	-1.4043E-2	0.0055	-2.5626E-2	-2.4556E-2	0.0209
S1_21430009	-1.4378E-2	0.00475	-2.3139E-2	-2.469E-2	0.02019
S1_21430019	-1.5123E-2	0.00684	0.00143	-2.8635E-2	0.00104
S1_21680416	0.02496	-5.0905E-4	0.00272	-2.9626E-3	0.02681
S1_21765611	0.01487	-2.0835E-2	-1.9864E-2	0.0212	0.02655
S1_22039661	0.01698	0.01747	-1.5531E-2	0.01542	0.01915
S1_22110244	0.00278	0.00106	-4.0403E-3	-1.1541E-2	0.01785
S1_22200637	0.02222	0.01967	0.0039	0.01544	0.01438
S1_22200643	0.0055	-2.3999E-2	0.00853	-1.5341E-2	0.01489
S1_22397110	-1.8933E-3	-5.8848E-3	0.00287	0.01991	-1.8893E-4
S1_22410304	0.00807	-2.4818E-2	0.00972	-2.0846E-3	-3.3916E-4
S1_22444786	0.01394	0.02337	0.01964	-5.4708E-3	-8.7673E-3
S1_22588793	0.02826	0.00194	0.00134	0.0086	0.02594
S1_22629961	0.00794	-6.5248E-3	-9.3895E-3	0.0083	0.01305
S1_22701154	0.00963	0.01249	0.01461	0.00696	-1.0625E-2
S1_22701157	0.0112	0.01441	0.01563	0.01059	-1.1226E-2
S1_22720877	-6.6489E-3	0.00239	0.00727	-2.5027E-2	0.03291
S1_22826662	0.02168	-2.3476E-3	-2.7781E-3	-6.0017E-3	0.02193
S1_22826667	0.02094	0.00111	-2.3745E-3	0.00451	0.03315
S1_22826686	0.00577	-1.9378E-2	0.00879	0.00772	-6.8731E-3
S1_22826692	0.01726	-7.6024E-3	-1.0275E-2	0.01211	0.03596
S1_22826699	0.02082	-8.2241E-3	-1.7746E-4	0.00888	0.02805
S1_22826701	0.01694	-1.2086E-2	-6.2672E-3	0.00382	0.03223
S1_22826730	0.02053	-9.5181E-3	-3.8143E-3	-3.2794E-3	0.02779
S1_22833746	-2.8217E-3	-9.3604E-3	0.0018	0.004	0.00387
S1_22839497	-5.8328E-4	-5.2664E-4	-1.0249E-3	0.00737	0.01305
S1_22839498	-2.2577E-3	-1.9648E-4	-2.1996E-3	-4.1584E-3	0.0045
S1_22934309	0.0147	-8.6702E-3	-7.2595E-3	0.01346	0.01845
S1_22995474	0.00701	0.00525	-2.0423E-2	0.03565	0.02665
S1_23084130	0.02591	0.0292	-3.439E-3	0.02514	0.02693
S1_23084232	0.02356	0.02582	-1.1664E-3	0.02442	0.02428
S1_23162662	-1.1056E-4	0.00543	-6.77E-3	-2.5611E-2	-1.777E-2
S1_23162672	0.00144	0.0113	-1.4754E-2	-3.3796E-2	-1.7079E-2
S1_23233538	0.02895	-1.6726E-2	5.3802E-5	0.02097	0.03163
S1_23249223	0.02124	-1.6111E-2	0.02806	-1.5722E-3	0.00932
S1_23249352	0.0144	0.02024	0.01783	0.00361	-2.8066E-3
S1_23253647	0.01424	-2.9097E-2	-1.1388E-2	0.02524	0.02405
S1_23253650	0.00497	-1.785E-3	-1.8186E-2	0.02494	0.02007
S1_23253651	0.00607	-2.6145E-2	0.0096	0.00584	-5.1139E-3
S1_23257047	-1.0827E-3	0.00547	-2.4801E-2	-5.9967E-2	0.02428
S1_23638562	-1.8284E-3	-9.0839E-4	-1.5914E-3	-5.1984E-4	-2.9901E-3
S1_23738811	0.02704	-2.8433E-3	0.00168	0.01381	0.02688
S1_23803905	0.02619	-3.8587E-3	0.00374	0.00855	0.02951
S1_23803920	0.0119	0.0137	0.01645	-2.3489E-3	4.5771E-4
S1_23835228	-1.1994E-4	-9.3862E-3	0.00672	0.01756	-5.8223E-3
S1_23835276	-3.3407E-3	-1.4491E-2	0.01441	0.0697	-1.7805E-2
S1_23835353	-3.5187E-3	-2.2138E-3	2.0332E-4	0.02497	-1.9436E-3
S1_23835381	0.01772	0.01808	-2.1659E-2	0.03473	0.03134
S1_23835386	0.01591	0.01644	-2.3621E-2	0.02756	0.02755
S1_23835401	0.01376	0.01604	-1.9186E-2	0.02247	0.02838
S1_23835408	0.01543	0.01872	-1.8069E-2	0.02304	0.03078
S1_23835432	0.01172	0.01275	-1.5829E-2	0.02682	0.02272
S1_23835434	0.01189	0.01248	-1.7965E-2	0.02773	0.02446
S1_23835440	0.01285	0.0144	-1.6519E-2	0.02757	0.02458
S1_23888299	0.02182	0.02099	-2.5925E-3	0.02398	0.0261
S1_23889508	0.01949	0.01941	-1.2134E-2	0.02482	0.02472
S1_23889601	-3.9083E-3	-1.3729E-2	0.00614	0.02731	-5.4665E-3
S1_23889657	-6.2474E-4	0.00156	-5.0939E-3	-7.0749E-3	-1.0638E-2
S1_23954884	0.00591	-1.087E-4	-3.1585E-2	0.02777	0.02191
S1_23954958	0.00618	5.0576E-4	-3.7169E-2	0.04105	0.02854
S1_24011960	1.0133E-4	-2.4556E-3	0.00166	0.01043	0.00575
S1_24023611	0.02079	0.00148	0.02716	-7.0182E-3	0.0019
S1_24037092	0.02866	-9.947E-3	0.03855	-1.0203E-2	0.0119
S1_24037182	0.01656	-1.2835E-2	0.0195	-1.2863E-3	-4.1849E-3
S1_24037199	0.01633	-1.2976E-2	0.02132	-1.9657E-3	0.00116
S1_24046696	0.00955	-2.5907E-2	0.01086	4.1218E-4	-5.2876E-3
S1_24046780	0.02283	-6.7691E-3	0.02769	-6.7737E-3	-3.9699E-3
S1_24046804	0.00917	-2.8972E-2	0.01295	-3.2883E-3	-6.4929E-3
S1_24046837	0.01126	-2.9446E-2	0.0211	0.00657	-7.6259E-3
S1_24046861	0.00799	-3.139E-2	0.01457	0.00648	-8.5567E-3
S1_24046941	0.02862	-2.4267E-3	-6.6272E-3	0.013	0.03853
